province,school_name,major_name,normalized_major_name,level,requirement_type,requirement_subjects,requirement_text
四川,西南医科大学,药学类,药学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,药学,药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,临床药学,临床药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,中药学,中药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,医学检验技术,医学检验技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,医学影像技术,医学影像技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,眼视光学,眼视光学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,康复治疗学,康复治疗学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,卫生检验与检疫,卫生检验与检疫,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,护理学,护理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西南医科大学,市场营销,市场营销,本科,NONE,[],不提科目要求
四川,西南医科大学,公共管理类,公共管理类,本科,NONE,[],不提科目要求
四川,西南医科大学,公共事业管理,公共事业管理,本科,NONE,[],不提科目要求
四川,西南医科大学,劳动与社会保障,劳动与社会保障,本科,NONE,[],不提科目要求
四川,西南医科大学,健康服务与管理,健康服务与管理,本科,NONE,[],不提科目要求
四川,成都中医药大学,体育教育,体育教育,本科,NONE,[],不提科目要求
四川,成都中医药大学,社会体育指导与管理,社会体育指导与管理,本科,NONE,[],不提科目要求
四川,成都中医药大学,运动康复,运动康复,本科,NONE,[],不提科目要求
四川,成都中医药大学,汉语国际教育,汉语国际教育,本科,NONE,[],不提科目要求
四川,成都中医药大学,英语,英语,本科,NONE,[],不提科目要求
四川,成都中医药大学,日语,日语,本科,NONE,[],不提科目要求
四川,成都中医药大学,生物科学,生物科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,生物技术,生物技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,应用心理学,应用心理学,本科,NONE,[],不提科目要求
四川,成都中医药大学,江 医学信息工程,江医学信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,制药工程,制药工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,食品质量与安全,食品质量与安全,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,浙 临床医学,浙临床医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,预防医学,预防医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,食品卫生与营养学,食品卫生与营养学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医学,中医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医学（九年制）,中医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医学（5+3一体化）,中医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,针灸推拿学,针灸推拿学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,藏医学,藏医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医康复学,中医康复学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医养生学,中医养生学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医儿科学,中医儿科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中医骨伤科学,中医骨伤科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中西医临床医学,中西医临床医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,药学,药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,药物制剂,药物制剂,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中药学,中药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中药学（基地班）,中药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,中药资源与开发,中药资源与开发,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,藏药学,藏药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,医学检验技术,医学检验技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,眼视光学,眼视光学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,康复治疗学,康复治疗学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,卫生检验与检疫,卫生检验与检疫,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,智能医学工程,智能医学工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,成都中医药大学,护理学,护理学,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,成都中医药大学,工商管理,工商管理,本科,NONE,[],不提科目要求
四川,成都中医药大学,市场营销,市场营销,本科,NONE,[],不提科目要求
四川,成都中医药大学,公共事业管理,公共事业管理,本科,NONE,[],不提科目要求
四川,成都中医药大学,健康服务与管理,健康服务与管理,本科,NONE,[],不提科目要求
四川,川北医学院,江 社会工作,江社会工作,本科,NONE,[],不提科目要求
四川,川北医学院,运动康复,运动康复,本科,NONE,[],不提科目要求
四川,川北医学院,英语,英语,本科,NONE,[],不提科目要求
四川,川北医学院,浙 生物医学工程,浙生物医学工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,临床医学,临床医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,麻醉学,麻醉学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,医学影像学,医学影像学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,眼视光医学,眼视光医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,精神医学,精神医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,口腔医学,口腔医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,预防医学,预防医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,中西医临床医学,中西医临床医学,本科,ALL_REQUIRED,"[""物理"", ""生物""]","物理,生物(2门科目考生均须选考方可报考)"
四川,川北医学院,药学,药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,临床药学,临床药学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,法医学,法医学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,医学检验技术,医学检验技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,医学影像技术,医学影像技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,眼视光学,眼视光学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,康复物理治疗,康复物理治疗,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,智能医学工程,智能医学工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,川北医学院,护理学,护理学,本科,ALL_REQUIRED,"[""生物""]",生物(1门科目考生必须选考方可报考)
四川,川北医学院,助产学,助产学,本科,ALL_REQUIRED,"[""生物""]",生物(1门科目考生必须选考方可报考)
四川,川北医学院,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,川北医学院,财务管理,财务管理,本科,NONE,[],不提科目要求
四川,川北医学院,公共事业管理,公共事业管理,本科,NONE,[],不提科目要求
四川,四川师范大学,经济学,经济学,本科,NONE,[],不提科目要求
四川,四川师范大学,金融工程,金融工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,四川师范大学,金融数学,金融数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,法学,法学,本科,NONE,[],不提科目要求
四川,四川师范大学,思想政治教育,思想政治教育,本科,ALL_REQUIRED,"[""思想政治"", ""历史""]","思想政治,历史(2门科目考生均须选考方可报考)"
四川,四川师范大学,教育学,教育学,本科,NONE,[],不提科目要求
四川,四川师范大学,科学教育,科学教育,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,四川师范大学,江 教育技术学,江教育技术学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,四川师范大学,学前教育,学前教育,本科,NONE,[],不提科目要求
四川,四川师范大学,小学教育,小学教育,本科,NONE,[],不提科目要求
四川,四川师范大学,浙 特殊教育,浙特殊教育,本科,NONE,[],不提科目要求
四川,四川师范大学,体育教育,体育教育,本科,NONE,[],不提科目要求
四川,四川师范大学,社会体育指导与管理,社会体育指导与管理,本科,NONE,[],不提科目要求
四川,四川师范大学,汉语言文学,汉语言文学,本科,ALL_REQUIRED,"[""思想政治"", ""历史""]","思想政治,历史(2门科目考生均须选考方可报考)"
四川,四川师范大学,汉语国际教育,汉语国际教育,本科,ALL_REQUIRED,"[""思想政治""]",思想政治(1门科目考生必须选考方可报考)
四川,四川师范大学,秘书学,秘书学,本科,ALL_REQUIRED,"[""思想政治"", ""历史""]","思想政治,历史(2门科目考生均须选考方可报考)"
四川,四川师范大学,英语,英语,本科,NONE,[],不提科目要求
四川,四川师范大学,俄语,俄语,本科,NONE,[],不提科目要求
四川,四川师范大学,法语,法语,本科,NONE,[],不提科目要求
四川,四川师范大学,日语,日语,本科,NONE,[],不提科目要求
四川,四川师范大学,广播电视学,广播电视学,本科,NONE,[],不提科目要求
四川,四川师范大学,网络与新媒体,网络与新媒体,本科,NONE,[],不提科目要求
四川,四川师范大学,历史学,历史学,本科,ALL_REQUIRED,"[""历史"", ""地理""]","历史,地理(2门科目考生均须选考方可报考)"
四川,四川师范大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,物理学,物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,化学,化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,地理科学类,地理科学类,本科,ALL_REQUIRED,"[""地理""]",地理(1门科目考生必须选考方可报考)
四川,四川师范大学,地理信息科学,地理信息科学,本科,ALL_REQUIRED,"[""物理"", ""地理""]","物理,地理(2门科目考生均须选考方可报考)"
四川,四川师范大学,生物科学类,生物科学类,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,四川师范大学,心理学,心理学,本科,NONE,[],不提科目要求
四川,四川师范大学,统计学,统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,电气工程及其自动化,电气工程及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,电子信息类,电子信息类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,食品质量与安全,食品质量与安全,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,四川师范大学,安全工程,安全工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,四川师范大学,工程造价,工程造价,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,四川师范大学,江 大数据管理与应用,江大数据管理与应用,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,四川师范大学,工商管理,工商管理,本科,NONE,[],不提科目要求
四川,四川师范大学,市场营销,市场营销,本科,NONE,[],不提科目要求
四川,四川师范大学,浙 会计学,浙会计学,本科,NONE,[],不提科目要求
四川,四川师范大学,财务管理,财务管理,本科,NONE,[],不提科目要求
四川,四川师范大学,审计学,审计学,本科,NONE,[],不提科目要求
四川,四川师范大学,公共事业管理,公共事业管理,本科,NONE,[],不提科目要求
四川,四川师范大学,旅游管理,旅游管理,本科,NONE,[],不提科目要求
四川,四川师范大学,音乐表演,音乐表演,本科,NONE,[],不提科目要求
四川,四川师范大学,音乐学,音乐学,本科,NONE,[],不提科目要求
四川,四川师范大学,舞蹈表演,舞蹈表演,本科,NONE,[],不提科目要求
四川,四川师范大学,舞蹈学,舞蹈学,本科,NONE,[],不提科目要求
四川,四川师范大学,表演,表演,本科,NONE,[],不提科目要求
四川,四川师范大学,戏剧影视文学,戏剧影视文学,本科,ALL_REQUIRED,"[""历史""]",历史(1门科目考生必须选考方可报考)
四川,四川师范大学,广播电视编导,广播电视编导,本科,NONE,[],不提科目要求
四川,四川师范大学,戏剧影视导演,戏剧影视导演,本科,NONE,[],不提科目要求
四川,四川师范大学,戏剧影视美术设计,戏剧影视美术设计,本科,NONE,[],不提科目要求
四川,四川师范大学,播音与主持艺术,播音与主持艺术,本科,NONE,[],不提科目要求
四川,四川师范大学,美术学,美术学,本科,NONE,[],不提科目要求
四川,四川师范大学,绘画,绘画,本科,NONE,[],不提科目要求
四川,四川师范大学,绘画(中外合作办学),绘画,本科,NONE,[],不提科目要求
四川,四川师范大学,书法学,书法学,本科,NONE,[],不提科目要求
四川,四川师范大学,视觉传达设计,视觉传达设计,本科,NONE,[],不提科目要求
四川,四川师范大学,环境设计,环境设计,本科,NONE,[],不提科目要求
四川,四川师范大学,产品设计,产品设计,本科,NONE,[],不提科目要求
四川,四川师范大学,产品设计(中外合作办学),产品设计,本科,NONE,[],不提科目要求
四川,四川师范大学,服装与服饰设计,服装与服饰设计,本科,NONE,[],不提科目要求
四川,四川师范大学,数字媒体艺术,数字媒体艺术,本科,NONE,[],不提科目要求
四川,四川师范大学,艺术与科技,艺术与科技,本科,NONE,[],不提科目要求
四川,西华师范大学,经济学,经济学,本科,NONE,[],不提科目要求
四川,西华师范大学,国际经济与贸易,国际经济与贸易,本科,NONE,[],不提科目要求
四川,西华师范大学,法学,法学,本科,NONE,[],不提科目要求
四川,西华师范大学,江 政治学与行政学,江政治学与行政学,本科,ALL_REQUIRED,"[""思想政治""]",思想政治(1门科目考生必须选考方可报考)
四川,西华师范大学,思想政治教育,思想政治教育,本科,ALL_REQUIRED,"[""思想政治""]",思想政治(1门科目考生必须选考方可报考)
四川,西华师范大学,教育学类,教育学类,本科,NONE,[],不提科目要求
四川,西华师范大学,浙 教育学,浙教育学,本科,NONE,[],不提科目要求
四川,西华师范大学,科学教育,科学教育,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,教育技术学,教育技术学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,西华师范大学,学前教育,学前教育,本科,NONE,[],不提科目要求
四川,西华师范大学,小学教育,小学教育,本科,NONE,[],不提科目要求
四川,西华师范大学,体育学类,体育学类,本科,NONE,[],不提科目要求
四川,西华师范大学,体育教育,体育教育,本科,NONE,[],不提科目要求
四川,西华师范大学,运动训练,运动训练,本科,NONE,[],不提科目要求
四川,西华师范大学,社会体育指导与管理,社会体育指导与管理,本科,NONE,[],不提科目要求
四川,西华师范大学,武术与民族传统体育,武术与民族传统体育,本科,NONE,[],不提科目要求
四川,西华师范大学,中国语言文学类,中国语言文学类,本科,NONE,[],不提科目要求
四川,西华师范大学,汉语言文学,汉语言文学,本科,NONE,[],不提科目要求
四川,西华师范大学,汉语国际教育,汉语国际教育,本科,NONE,[],不提科目要求
四川,西华师范大学,秘书学,秘书学,本科,NONE,[],不提科目要求
四川,西华师范大学,外国语言文学类,外国语言文学类,本科,NONE,[],不提科目要求
四川,西华师范大学,英语,英语,本科,NONE,[],不提科目要求
四川,西华师范大学,日语,日语,本科,NONE,[],不提科目要求
四川,西华师范大学,翻译,翻译,本科,NONE,[],不提科目要求
四川,西华师范大学,商务英语,商务英语,本科,NONE,[],不提科目要求
四川,西华师范大学,新闻学,新闻学,本科,NONE,[],不提科目要求
四川,西华师范大学,网络与新媒体,网络与新媒体,本科,NONE,[],不提科目要求
四川,西华师范大学,历史学,历史学,本科,NONE,[],不提科目要求
四川,西华师范大学,文物与博物馆学,文物与博物馆学,本科,NONE,[],不提科目要求
四川,西华师范大学,数学类,数学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,数学与应用数学,数学与应用数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,信息与计算科学,信息与计算科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,物理学,物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,化学类,化学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,化学,化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,江 应用化学,江应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,天文学,天文学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,地理科学类,地理科学类,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,西华师范大学,浙 地理科学,浙地理科学,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,西华师范大学,自然地理与资源环境,自然地理与资源环境,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,西华师范大学,人文地理与城乡规划,人文地理与城乡规划,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,西华师范大学,地理信息科学,地理信息科学,本科,ALL_REQUIRED,"[""化学""]",化学(1门科目考生必须选考方可报考)
四川,西华师范大学,生物科学类,生物科学类,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,西华师范大学,生物科学,生物科学,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,西华师范大学,生物技术,生物技术,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,西华师范大学,生态学,生态学,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,西华师范大学,心理学,心理学,本科,NONE,[],不提科目要求
四川,西华师范大学,统计学,统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,材料物理,材料物理,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,电子信息工程,电子信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,电子信息科学与技术,电子信息科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,应用电子技术教育,应用电子技术教育,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,人工智能,人工智能,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,计算机科学与技术,计算机科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,软件工程,软件工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,网络空间安全,网络空间安全,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,测绘工程,测绘工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,飞行器控制与信息工程,飞行器控制与信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,环境科学,环境科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,环境生态工程,环境生态工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,西华师范大学,野生动物与自然保护区管理,野生动物与自然保护区管理,本科,ALL_REQUIRED,"[""物理"", ""化学"", ""生物""]","物理,化学,生物(3门科目考生均须选考方可报考)"
四川,西华师范大学,园林,园林,本科,ALL_REQUIRED,"[""生物""]",生物(1门科目考生必须选考方可报考)
四川,西华师范大学,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
四川,西华师范大学,工商管理类,工商管理类,本科,NONE,[],不提科目要求
四川,西华师范大学,工商管理,工商管理,本科,NONE,[],不提科目要求
四川,西华师范大学,江 市场营销,江市场营销,本科,NONE,[],不提科目要求
四川,西华师范大学,会计学,会计学,本科,NONE,[],不提科目要求
四川,西华师范大学,人力资源管理,人力资源管理,本科,NONE,[],不提科目要求
四川,西华师范大学,浙 公共事业管理,浙公共事业管理,本科,NONE,[],不提科目要求
四川,西华师范大学,行政管理,行政管理,本科,NONE,[],不提科目要求
四川,西华师范大学,劳动与社会保障,劳动与社会保障,本科,NONE,[],不提科目要求
四川,西华师范大学,健康服务与管理,健康服务与管理,本科,NONE,[],不提科目要求
四川,西华师范大学,旅游管理,旅游管理,本科,NONE,[],不提科目要求
四川,西华师范大学,音乐表演,音乐表演,本科,NONE,[],不提科目要求
四川,西华师范大学,音乐学,音乐学,本科,NONE,[],不提科目要求
四川,西华师范大学,舞蹈表演,舞蹈表演,本科,NONE,[],不提科目要求
四川,西华师范大学,舞蹈学,舞蹈学,本科,NONE,[],不提科目要求
四川,西华师范大学,戏剧影视文学,戏剧影视文学,本科,NONE,[],不提科目要求
四川,西华师范大学,播音与主持艺术,播音与主持艺术,本科,NONE,[],不提科目要求
四川,西华师范大学,美术学类,美术学类,本科,NONE,[],不提科目要求
四川,西华师范大学,美术学,美术学,本科,NONE,[],不提科目要求
四川,西华师范大学,绘画,绘画,本科,NONE,[],不提科目要求
四川,西华师范大学,书法学,书法学,本科,ALL_REQUIRED,"[""历史""]",历史(1门科目考生必须选考方可报考)
四川,西华师范大学,设计学类,设计学类,本科,NONE,[],不提科目要求
四川,西华师范大学,视觉传达设计,视觉传达设计,本科,NONE,[],不提科目要求
四川,西华师范大学,环境设计,环境设计,本科,NONE,[],不提科目要求
四川,西华师范大学,服装与服饰设计,服装与服饰设计,本科,NONE,[],不提科目要求
四川,绵阳师范学院,汉语言文学,汉语言文学,本科,NONE,[],不提科目要求
四川,绵阳师范学院,英语,英语,本科,NONE,[],不提科目要求
四川,绵阳师范学院,数学与应用数学,数学与应用数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,绵阳师范学院,物流管理,物流管理,本科,NONE,[],不提科目要求
四川,内江师范学院,汉语言文学,汉语言文学,本科,ALL_REQUIRED,"[""历史""]",历史(1门科目考生必须选考方可报考)
四川,内江师范学院,外国语言文学类,外国语言文学类,本科,NONE,[],不提科目要求
四川,内江师范学院,英语,英语,本科,NONE,[],不提科目要求
四川,内江师范学院,翻译,翻译,本科,NONE,[],不提科目要求
四川,内江师范学院,数学与应用数学,数学与应用数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
四川,内江师范学院,物理学,物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
