year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,物理类,547,958,79956,https://api.lx91.com/api/v1/seating/list
2023,物理类,546,978,80934,https://api.lx91.com/api/v1/seating/list
2023,物理类,545,992,81926,https://api.lx91.com/api/v1/seating/list
2023,物理类,544,1036,82962,https://api.lx91.com/api/v1/seating/list
2023,物理类,543,1015,83977,https://api.lx91.com/api/v1/seating/list
2023,物理类,542,990,84967,https://api.lx91.com/api/v1/seating/list
2023,物理类,541,994,85961,https://api.lx91.com/api/v1/seating/list
2023,物理类,540,975,86936,https://api.lx91.com/api/v1/seating/list
2023,物理类,539,1049,87985,https://api.lx91.com/api/v1/seating/list
2023,物理类,538,1046,89031,https://api.lx91.com/api/v1/seating/list
2023,物理类,537,1049,90080,https://api.lx91.com/api/v1/seating/list
2023,物理类,536,1018,91098,https://api.lx91.com/api/v1/seating/list
2023,物理类,535,980,92078,https://api.lx91.com/api/v1/seating/list
2023,物理类,534,1043,93121,https://api.lx91.com/api/v1/seating/list
2023,物理类,533,972,94093,https://api.lx91.com/api/v1/seating/list
2023,物理类,532,1004,95097,https://api.lx91.com/api/v1/seating/list
2023,物理类,531,1026,96123,https://api.lx91.com/api/v1/seating/list
2023,物理类,530,1021,97144,https://api.lx91.com/api/v1/seating/list
2023,物理类,529,1035,98179,https://api.lx91.com/api/v1/seating/list
2023,物理类,528,1041,99220,https://api.lx91.com/api/v1/seating/list
2023,物理类,527,1013,100233,https://api.lx91.com/api/v1/seating/list
2023,物理类,526,1035,101268,https://api.lx91.com/api/v1/seating/list
2023,物理类,525,972,102240,https://api.lx91.com/api/v1/seating/list
2023,物理类,524,1058,103298,https://api.lx91.com/api/v1/seating/list
2023,物理类,523,1029,104327,https://api.lx91.com/api/v1/seating/list
2023,物理类,522,1045,105372,https://api.lx91.com/api/v1/seating/list
2023,物理类,521,1003,106375,https://api.lx91.com/api/v1/seating/list
2023,物理类,520,1011,107386,https://api.lx91.com/api/v1/seating/list
2023,物理类,519,1005,108391,https://api.lx91.com/api/v1/seating/list
2023,物理类,518,1001,109392,https://api.lx91.com/api/v1/seating/list
2023,物理类,517,956,110348,https://api.lx91.com/api/v1/seating/list
2023,物理类,516,991,111339,https://api.lx91.com/api/v1/seating/list
2023,物理类,515,1032,112371,https://api.lx91.com/api/v1/seating/list
2023,物理类,514,1041,113412,https://api.lx91.com/api/v1/seating/list
2023,物理类,513,1050,114462,https://api.lx91.com/api/v1/seating/list
2023,物理类,512,957,115419,https://api.lx91.com/api/v1/seating/list
2023,物理类,511,1044,116463,https://api.lx91.com/api/v1/seating/list
2023,物理类,510,990,117453,https://api.lx91.com/api/v1/seating/list
2023,物理类,509,1031,118484,https://api.lx91.com/api/v1/seating/list
2023,物理类,508,1011,119495,https://api.lx91.com/api/v1/seating/list
2023,物理类,507,991,120486,https://api.lx91.com/api/v1/seating/list
2023,物理类,506,1030,121516,https://api.lx91.com/api/v1/seating/list
2023,物理类,505,1047,122563,https://api.lx91.com/api/v1/seating/list
2023,物理类,504,950,123513,https://api.lx91.com/api/v1/seating/list
2023,物理类,503,992,124505,https://api.lx91.com/api/v1/seating/list
2023,物理类,502,1036,125541,https://api.lx91.com/api/v1/seating/list
2023,物理类,501,1047,126588,https://api.lx91.com/api/v1/seating/list
2023,物理类,500,950,127538,https://api.lx91.com/api/v1/seating/list
2023,物理类,499,997,128535,https://api.lx91.com/api/v1/seating/list
2023,物理类,498,1017,129552,https://api.lx91.com/api/v1/seating/list
2023,物理类,497,929,130481,https://api.lx91.com/api/v1/seating/list
2023,物理类,496,971,131452,https://api.lx91.com/api/v1/seating/list
2023,物理类,495,981,132433,https://api.lx91.com/api/v1/seating/list
2023,物理类,494,1008,133441,https://api.lx91.com/api/v1/seating/list
2023,物理类,493,995,134436,https://api.lx91.com/api/v1/seating/list
2023,物理类,492,1018,135454,https://api.lx91.com/api/v1/seating/list
2023,物理类,491,955,136409,https://api.lx91.com/api/v1/seating/list
2023,物理类,490,945,137354,https://api.lx91.com/api/v1/seating/list
2023,物理类,489,920,138274,https://api.lx91.com/api/v1/seating/list
2023,物理类,488,934,139208,https://api.lx91.com/api/v1/seating/list
2023,物理类,487,942,140150,https://api.lx91.com/api/v1/seating/list
2023,物理类,486,974,141124,https://api.lx91.com/api/v1/seating/list
2023,物理类,485,935,142059,https://api.lx91.com/api/v1/seating/list
