year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,历史类,551,385,17923,https://api.lx91.com/api/v1/seating/list
2024,历史类,550,434,18357,https://api.lx91.com/api/v1/seating/list
2024,历史类,549,385,18742,https://api.lx91.com/api/v1/seating/list
2024,历史类,548,383,19125,https://api.lx91.com/api/v1/seating/list
2024,历史类,547,418,19543,https://api.lx91.com/api/v1/seating/list
2024,历史类,546,440,19983,https://api.lx91.com/api/v1/seating/list
2024,历史类,545,376,20359,https://api.lx91.com/api/v1/seating/list
2024,历史类,544,417,20776,https://api.lx91.com/api/v1/seating/list
2024,历史类,543,390,21166,https://api.lx91.com/api/v1/seating/list
2024,历史类,542,449,21615,https://api.lx91.com/api/v1/seating/list
2024,历史类,541,416,22031,https://api.lx91.com/api/v1/seating/list
2024,历史类,540,433,22464,https://api.lx91.com/api/v1/seating/list
2024,历史类,539,413,22877,https://api.lx91.com/api/v1/seating/list
2024,历史类,538,427,23304,https://api.lx91.com/api/v1/seating/list
2024,历史类,537,432,23736,https://api.lx91.com/api/v1/seating/list
2024,历史类,536,402,24138,https://api.lx91.com/api/v1/seating/list
2024,历史类,535,437,24575,https://api.lx91.com/api/v1/seating/list
2024,历史类,534,462,25037,https://api.lx91.com/api/v1/seating/list
2024,历史类,533,412,25449,https://api.lx91.com/api/v1/seating/list
2024,历史类,532,461,25910,https://api.lx91.com/api/v1/seating/list
2024,历史类,531,461,26371,https://api.lx91.com/api/v1/seating/list
2024,历史类,530,434,26805,https://api.lx91.com/api/v1/seating/list
2024,历史类,529,460,27265,https://api.lx91.com/api/v1/seating/list
2024,历史类,528,467,27732,https://api.lx91.com/api/v1/seating/list
2024,历史类,527,472,28204,https://api.lx91.com/api/v1/seating/list
2024,历史类,526,443,28647,https://api.lx91.com/api/v1/seating/list
2024,历史类,525,436,29083,https://api.lx91.com/api/v1/seating/list
2024,历史类,524,463,29546,https://api.lx91.com/api/v1/seating/list
2024,历史类,523,445,29991,https://api.lx91.com/api/v1/seating/list
2024,历史类,522,471,30462,https://api.lx91.com/api/v1/seating/list
2024,历史类,521,515,30977,https://api.lx91.com/api/v1/seating/list
2024,历史类,520,451,31428,https://api.lx91.com/api/v1/seating/list
2024,历史类,519,469,31897,https://api.lx91.com/api/v1/seating/list
2024,历史类,518,431,32328,https://api.lx91.com/api/v1/seating/list
2024,历史类,517,426,32754,https://api.lx91.com/api/v1/seating/list
2024,历史类,516,458,33212,https://api.lx91.com/api/v1/seating/list
2024,历史类,515,470,33682,https://api.lx91.com/api/v1/seating/list
2024,历史类,514,457,34139,https://api.lx91.com/api/v1/seating/list
2024,历史类,513,511,34650,https://api.lx91.com/api/v1/seating/list
2024,历史类,512,473,35123,https://api.lx91.com/api/v1/seating/list
2024,历史类,511,494,35617,https://api.lx91.com/api/v1/seating/list
2024,历史类,510,479,36096,https://api.lx91.com/api/v1/seating/list
2024,历史类,509,497,36593,https://api.lx91.com/api/v1/seating/list
